OrderID,CustomerID,CustomerName,ProductID,ProductName,Category,Quantity,UnitPrice,OrderDate,City
DELORD0056,CUST2374,Customer_91,P010,Football,Sports,1,850,2026-01-08,Delhi
DELORD0057,CUST3011,Customer_23,P009,Cricket Bat,Sports,7,1900,2026-06-09,Delhi
DELORD0058,CUST3181,Customer_92,P010,Football,Sports,1,850,2026-06-05,Delhi
DELORD0059,CUST3145,Customer_161,P010,Football,Sports,3,850,2026-01-18,Delhi
DELORD0060,CUST6233,Customer_134,P008,Novel,Books,10,450,2026-03-21,Delhi
DELORD0061,CUST5742,Customer_19,P001,Laptop,Electronics,8,58000,2026-04-01,Delhi
DELORD0062,CUST7037,Customer_73,P008,Novel,Books,3,450,2026-02-03,Delhi
DELORD0063,CUST4568,Customer_165,P008,Novel,Books,7,450,2026-01-14,Delhi
DELORD0064,CUST9193,Customer_6,P005,Shoes,Clothing,3,2600,2026-02-10,Delhi
DELORD0065,CUST6914,,P010,Football,Sports,6,850,2026-05-10,Delhi
DELORD0066,CUST2836,Customer_32,P005,Shoes,Clothing,5,2600,2026-02-26,Delhi
DELORD0067,CUST2462,Customer_87,P001,Laptop,Electronics,1,58000,2026-03-29,Delhi
DELORD0068,CUST1177,Customer_141,P005,Shoes,Clothing,7,2600,2026-06-06,Delhi
DELORD0069,CUST7101,Customer_131,P009,Cricket Bat,Sports,1,1900,2026-02-26,Delhi
DELORD0070,CUST7752,Customer_38,P005,Shoes,Clothing,9,2600,2026-05-07,Delhi
DELORD0071,CUST8261,Customer_18,P008,Novel,Books,5,450,2026-04-29,Delhi
DELORD0072,CUST7498,Customer_78,P001,Laptop,Electronics,3,58000,2026-04-02,Delhi
DELORD0073,CUST3266,Customer_66,P005,Shoes,Clothing,4,2600,2026-01-06,Delhi
DELORD0074,CUST9284,Customer_93,P005,Shoes,Clothing,3,2600,2026-04-15,Delhi
DELORD0075,CUST1725,Customer_128,P005,Shoes,Clothing,8,2600,2026-01-27,Delhi
DELORD0076,CUST6699,Customer_118,P005,Shoes,Clothing,3,2600,2026-01-07,Delhi
DELORD0077,CUST5067,Customer_172,P008,Novel,Books,1,450,2026-03-24,Delhi
DELORD0078,CUST7396,Customer_108,P009,Cricket Bat,Sports,2,1900,2026-03-31,Delhi
DELORD0079,CUST8709,Customer_174,P005,Shoes,Clothing,10,2600,2026-01-21,Delhi
DELORD0080,CUST4184,Customer_159,P010,Football,Sports,4,850,2026-06-17,Delhi
DELORD0081,CUST5284,Customer_66,P009,Cricket Bat,Sports,10,1900,2026-03-22,Delhi
DELORD0082,CUST2314,Customer_151,P005,Shoes,Clothing,6,2600,2026-05-14,Delhi
DELORD0083,CUST9289,Customer_142,P008,Novel,Books,2,450,2026-05-19,Delhi
DELORD0084,CUST9583,Customer_168,P010,Football,Sports,3,850,2026-06-17,Delhi
DELORD0085,CUST5969,Customer_64,P001,Laptop,Electronics,8,58000,2026-06-12,Delhi
DELORD0086,CUST5879,Customer_27,P010,Football,Sports,5,850,2026-01-29,Delhi
DELORD0087,CUST8302,Customer_111,P008,Novel,Books,1,450,2026-05-13,Delhi
DELORD0088,CUST8084,Customer_138,P005,Shoes,Clothing,3,2600,2026-06-27,Delhi
DELORD0089,CUST8596,Customer_88,P010,Football,Sports,10,850,2026-01-24,Delhi
DELORD0090,CUST4733,Customer_172,P008,Novel,Books,2,450,2026-02-01,Delhi
DELORD0091,CUST6503,Customer_23,P001,Laptop,Electronics,5,58000,2026-03-20,Delhi
DELORD0092,CUST7549,Customer_71,P005,Shoes,Clothing,9,2600,2026-02-25,Delhi
DELORD0093,CUST9707,Customer_92,P010,Football,Sports,2,850,2026-04-08,Delhi
DELORD0094,CUST6813,Customer_99,P005,Shoes,Clothing,4,2600,2026-05-16,Delhi
DELORD0095,CUST4733,Customer_180,P010,Football,Sports,8,850,2026-02-15,Delhi
DELORD0096,CUST1416,Customer_125,P009,Cricket Bat,Sports,6,1900,2026-05-15,Delhi
DELORD0097,CUST9296,Customer_113,P010,Football,Sports,4,850,2026-01-10,Delhi
DELORD0098,CUST5512,Customer_133,P001,Laptop,Electronics,4,58000,2026-02-14,Delhi
DELORD0099,CUST2768,Customer_137,P010,Football,Sports,7,850,2026-04-15,Delhi
DELORD0100,CUST3541,Customer_101,P009,Cricket Bat,Sports,2,1900,2026-02-18,Delhi
DELORD0101,CUST1493,Customer_1,P008,Novel,Books,8,450,2026-05-10,Delhi
DELORD0102,CUST7092,Customer_138,P005,Shoes,Clothing,6,2600,2026-01-19,Delhi
DELORD0103,CUST5820,Customer_118,P001,Laptop,Electronics,5,58000,2026-01-30,Delhi
DELORD0104,CUST7726,Customer_29,P008,Novel,Books,2,450,2026-02-14,Delhi
DELORD0105,CUST6250,Customer_67,P010,Football,Sports,7,850,2026-06-24,Delhi
DELORD0106,CUST7440,Customer_165,P001,Laptop,Electronics,10,58000,2026-05-30,Delhi
DELORD0107,CUST6589,Customer_177,P001,Laptop,Electronics,10,58000,2026-05-26,Delhi
DELORD0108,CUST6957,Customer_155,P010,Football,Sports,7,850,2026-05-02,Delhi
DELORD0109,CUST7669,Customer_88,P005,Shoes,Clothing,10,2600,2026-04-24,Delhi
DELORD0110,CUST7699,Customer_115,P005,Shoes,Clothing,8,2600,2026-03-08,Delhi
DELORD0111,CUST9240,Customer_164,P005,Shoes,Clothing,3,2600,2026-06-29,Delhi
DELORD0112,CUST1624,Customer_95,P010,Football,Sports,6,850,2026-05-03,Delhi
DELORD0113,CUST7687,Customer_73,P008,Novel,Books,7,450,2026-01-23,Delhi
DELORD0114,CUST9423,Customer_146,P008,Novel,Books,2,450,2026-03-08,Delhi
DELORD0115,CUST7247,Customer_55,P001,Laptop,Electronics,4,58000,2026-04-09,Delhi
DELORD0116,CUST2087,Customer_20,P010,Football,Sports,10,850,2026-04-22,Delhi
DELORD0117,CUST7764,Customer_146,P009,Cricket Bat,Sports,2,1900,2026-02-10,Delhi
DELORD0118,CUST5103,Customer_66,P005,Shoes,Clothing,7,2600,2026-04-10,Delhi
DELORD0119,CUST3484,Customer_110,P010,Football,Sports,10,850,2026-03-09,Delhi
DELORD0120,CUST5671,Customer_42,P005,Shoes,Clothing,10,2600,2026-05-21,Delhi
DELORD0121,CUST1043,Customer_178,P009,Cricket Bat,Sports,9,1900,2026-04-11,Delhi
DELORD0122,CUST5984,Customer_29,P001,Laptop,Electronics,3,58000,2026-01-27,Delhi
DELORD0123,CUST6512,Customer_112,P005,Shoes,Clothing,4,2600,2026-03-15,Delhi
DELORD0124,CUST3342,Customer_25,P009,Cricket Bat,Sports,6,1900,2026-05-28,Delhi
DELORD0125,CUST4585,Customer_173,P009,Cricket Bat,Sports,5,1900,2026-06-13,Delhi
DELORD0126,CUST4463,Customer_152,P008,Novel,Books,6,450,2026-03-29,Delhi
DELORD0127,CUST5586,Customer_175,P001,Laptop,Electronics,7,58000,2026-05-16,Delhi
DELORD0128,CUST5431,Customer_10,P009,Cricket Bat,Sports,9,1900,2026-06-08,Delhi
DELORD0129,CUST8493,Customer_95,P001,Laptop,Electronics,6,58000,2026-01-10,Delhi
DELORD0130,CUST7672,,P009,Cricket Bat,Sports,8,1900,2026-02-23,Delhi
DELORD0131,CUST9411,Customer_25,P005,Shoes,Clothing,5,2600,2026-05-10,Delhi
DELORD0132,CUST1465,Customer_180,P009,Cricket Bat,Sports,8,1900,2026-04-07,Delhi
DELORD0133,CUST1765,Customer_1,P008,Novel,Books,10,450,2026-02-08,Delhi
DELORD0134,CUST9338,Customer_148,P009,Cricket Bat,Sports,10,1900,2026-01-06,Delhi
DELORD0135,CUST6729,Customer_22,P009,Cricket Bat,Sports,9,1900,2026-04-22,Delhi
DELORD0136,CUST8013,Customer_60,P001,Laptop,Electronics,3,58000,2026-02-27,Delhi
DELORD0137,CUST9387,Customer_125,P001,Laptop,Electronics,2,58000,2026-04-01,Delhi
DELORD0138,CUST6282,Customer_160,P005,Shoes,Clothing,9,2600,2026-05-21,Delhi
DELORD0139,CUST1715,Customer_43,P008,Novel,Books,5,450,2026-03-04,Delhi
DELORD0140,CUST4699,Customer_180,P008,Novel,Books,6,450,2026-03-26,Delhi
DELORD0141,CUST8197,Customer_161,P001,Laptop,Electronics,9,58000,2026-01-17,Delhi
DELORD0142,CUST2008,Customer_59,P005,Shoes,Clothing,7,2600,2026-01-09,Delhi
DELORD0143,CUST6207,Customer_140,P005,Shoes,Clothing,6,2600,2026-04-26,Delhi
DELORD0144,CUST7489,Customer_20,P010,Football,Sports,9,850,2026-06-17,Delhi
DELORD0145,CUST1215,Customer_162,P009,Cricket Bat,Sports,2,1900,2026-02-27,Delhi
DELORD0146,CUST5149,Customer_42,P005,Shoes,Clothing,2,2600,2026-05-08,Delhi
DELORD0147,CUST3449,Customer_44,P005,Shoes,Clothing,8,2600,2026-01-18,Delhi
DELORD0148,CUST4221,Customer_173,P010,Football,Sports,6,850,2026-01-10,Delhi
DELORD0149,CUST8136,Customer_142,P009,Cricket Bat,Sports,8,1900,2026-05-28,Delhi
DELORD0150,CUST2109,Customer_171,P008,Novel,Books,7,450,2026-02-21,Delhi
DELORD0151,CUST5780,Customer_48,P010,Football,Sports,7,850,2026-02-09,Delhi
DELORD0152,CUST6615,Customer_141,P001,Laptop,Electronics,1,58000,2026-03-22,Delhi
DELORD0153,CUST8562,Customer_14,P010,Football,Sports,9,850,2026-03-29,Delhi
DELORD0154,CUST8934,Customer_136,P009,Cricket Bat,Sports,2,1900,2026-05-02,Delhi
DELORD0155,CUST2882,Customer_10,P009,Cricket Bat,Sports,2,1900,2026-06-13,Delhi
DELORD0156,CUST9730,Customer_31,P001,Laptop,Electronics,9,58000,2026-03-18,Delhi
DELORD0157,CUST8409,Customer_18,P008,Novel,Books,8,450,2026-06-21,Delhi
DELORD0158,CUST8121,Customer_143,P005,Shoes,Clothing,4,2600,2026-03-18,Delhi
DELORD0159,CUST2220,Customer_44,P001,Laptop,Electronics,8,58000,2026-06-03,Delhi
DELORD0160,CUST9405,Customer_124,P008,Novel,Books,3,450,2026-05-07,Delhi
DELORD0161,CUST6582,Customer_49,P005,Shoes,Clothing,7,2600,2026-06-02,Delhi
DELORD0162,CUST4912,Customer_81,P010,Football,Sports,10,850,2026-01-28,Delhi
DELORD0163,CUST2683,Customer_84,P009,Cricket Bat,Sports,3,1900,2026-04-29,Delhi
DELORD0164,CUST6386,Customer_110,P010,Football,Sports,10,850,2026-03-30,Delhi
DELORD0165,CUST1431,Customer_125,P008,Novel,Books,3,450,2026-02-03,Delhi
DELORD0166,CUST1149,Customer_39,P009,Cricket Bat,Sports,5,1900,2026-01-01,Delhi
DELORD0167,CUST1199,Customer_105,P008,Novel,Books,6,450,2026-01-01,Delhi
DELORD0168,CUST4918,Customer_72,P008,Novel,Books,6,450,2026-05-03,Delhi
DELORD0169,CUST8725,Customer_50,P001,Laptop,Electronics,4,58000,2026-03-27,Delhi
DELORD0170,CUST1318,Customer_119,P010,Football,Sports,1,850,2026-02-04,Delhi
DELORD0171,CUST4597,Customer_16,P008,Novel,Books,8,450,2026-06-20,Delhi
DELORD0172,CUST7923,Customer_58,P009,Cricket Bat,Sports,9,1900,2026-03-07,Delhi
DELORD0173,CUST8477,Customer_165,P005,Shoes,Clothing,1,2600,2026-06-27,Delhi
DELORD0174,CUST7056,Customer_141,P001,Laptop,Electronics,9,58000,2026-05-10,Delhi
DELORD0175,CUST8470,Customer_26,P009,Cricket Bat,Sports,8,1900,2026-04-17,Delhi
DELORD0176,CUST7679,Customer_8,P008,Novel,Books,4,450,2026-04-02,Delhi
DELORD0177,CUST9132,Customer_75,P009,Cricket Bat,Sports,9,1900,2026-02-23,Delhi
DELORD0178,CUST6542,Customer_155,P001,Laptop,Electronics,10,58000,2026-01-22,Delhi
DELORD0179,CUST8825,Customer_106,P008,Novel,Books,1,450,2026-03-20,Delhi
DELORD0180,CUST5695,Customer_3,P009,Cricket Bat,Sports,5,1900,2026-05-31,Delhi
DELORD0181,CUST5428,Customer_10,P001,Laptop,Electronics,6,58000,2026-04-17,Delhi
DELORD0182,CUST4546,Customer_137,P008,Novel,Books,7,450,2026-01-08,Delhi
DELORD0183,CUST2081,Customer_91,P010,Football,Sports,8,850,2026-02-21,Delhi
DELORD0184,CUST7667,Customer_116,P008,Novel,Books,4,450,2026-01-26,Delhi
DELORD0185,CUST3378,Customer_143,P010,Football,Sports,3,850,2026-02-12,Delhi
DELORD0186,CUST7827,Customer_108,P010,Football,Sports,4,850,2026-04-18,Delhi
DELORD0187,CUST9443,Customer_86,P010,Football,Sports,3,850,2026-02-21,Delhi
DELORD0188,CUST4884,Customer_150,P001,Laptop,Electronics,6,58000,2026-02-09,Delhi
DELORD0189,CUST5747,Customer_139,P008,Novel,Books,2,450,2026-06-27,Delhi
DELORD0190,CUST5817,Customer_81,P001,Laptop,Electronics,1,58000,2026-05-08,Delhi
DELORD0191,CUST8885,Customer_8,P001,Laptop,Electronics,2,58000,2026-01-02,Delhi
DELORD0192,CUST5452,Customer_74,P005,Shoes,Clothing,7,2600,2026-01-28,Delhi
DELORD0193,CUST1804,Customer_131,P010,Football,Sports,2,850,2026-04-29,Delhi
DELORD0194,CUST3401,Customer_135,P009,Cricket Bat,Sports,1,1900,2026-06-24,Delhi
DELORD0195,CUST2377,,P009,Cricket Bat,Sports,1,1900,2026-01-08,Delhi
DELORD0196,CUST7338,Customer_98,P005,Shoes,Clothing,4,2600,2026-04-12,Delhi
DELORD0197,CUST9380,Customer_127,P001,Laptop,Electronics,8,58000,2026-06-09,Delhi
DELORD0198,CUST7584,Customer_99,P001,Laptop,Electronics,1,58000,2026-01-02,Delhi
DELORD0199,CUST2095,Customer_9,P008,Novel,Books,10,450,2026-04-02,Delhi
DELORD0200,CUST1308,Customer_177,P010,Football,Sports,4,850,2026-04-06,Delhi
DELORD0201,CUST5715,Customer_157,P009,Cricket Bat,Sports,6,1900,2026-03-13,Delhi
DELORD0202,CUST1052,Customer_132,P001,Laptop,Electronics,2,58000,2026-02-14,Delhi
DELORD0203,CUST2758,Customer_136,P005,Shoes,Clothing,4,2600,2026-01-04,Delhi
DELORD0204,CUST1273,Customer_137,P010,Football,Sports,4,850,2026-04-30,Delhi
DELORD0205,CUST8201,Customer_23,P005,Shoes,Clothing,2,2600,2026-03-27,Delhi
DELORD0206,CUST7249,Customer_132,P005,Shoes,Clothing,5,2600,2026-03-20,Delhi
DELORD0207,CUST8999,Customer_3,P001,Laptop,Electronics,2,58000,2026-06-01,Delhi
DELORD0208,CUST7884,Customer_168,P010,Football,Sports,9,850,2026-06-29,Delhi
DELORD0209,CUST1572,Customer_85,P001,Laptop,Electronics,1,58000,2026-01-26,Delhi
DELORD0210,CUST8877,Customer_144,P008,Novel,Books,3,450,2026-03-17,Delhi
DELORD0211,CUST8207,Customer_143,P009,Cricket Bat,Sports,6,1900,2026-01-02,Delhi
DELORD0212,CUST6781,Customer_96,P001,Laptop,Electronics,5,58000,2026-04-05,Delhi
DELORD0213,CUST8989,Customer_11,P001,Laptop,Electronics,4,58000,2026-01-28,Delhi
DELORD0214,CUST6102,Customer_101,P009,Cricket Bat,Sports,2,1900,2026-05-05,Delhi
DELORD0215,CUST4338,Customer_35,P005,Shoes,Clothing,2,2600,2026-03-22,Delhi
DELORD0216,CUST6420,Customer_62,P005,Shoes,Clothing,9,2600,2026-03-21,Delhi
DELORD0217,CUST2398,Customer_106,P008,Novel,Books,8,450,2026-06-11,Delhi
DELORD0218,CUST2282,Customer_89,P001,Laptop,Electronics,2,58000,2026-04-13,Delhi
DELORD0219,CUST9052,Customer_152,P009,Cricket Bat,Sports,10,1900,2026-06-17,Delhi
DELORD0220,CUST2003,Customer_170,P001,Laptop,Electronics,3,58000,2026-02-03,Delhi
DELORD0221,CUST5816,Customer_171,P001,Laptop,Electronics,9,58000,2026-01-13,Delhi
DELORD0222,CUST8960,Customer_154,P008,Novel,Books,9,450,2026-01-24,Delhi
DELORD0223,CUST9665,Customer_23,P005,Shoes,Clothing,10,2600,2026-01-09,Delhi
DELORD0224,CUST1777,Customer_118,P009,Cricket Bat,Sports,7,1900,2026-03-27,Delhi
DELORD0225,CUST1305,Customer_45,P010,Football,Sports,9,850,2026-03-20,Delhi
DELORD0226,CUST8937,Customer_34,P009,Cricket Bat,Sports,5,1900,2026-04-26,Delhi
DELORD0227,CUST4708,Customer_143,P010,Football,Sports,4,850,2026-06-26,Delhi
DELORD0228,CUST3728,Customer_13,P010,Football,Sports,5,850,2026-01-08,Delhi
DELORD0229,CUST3583,Customer_41,P010,Football,Sports,4,850,2026-05-09,Delhi
DELORD0230,CUST1666,Customer_127,P005,Shoes,Clothing,5,2600,2026-03-01,Delhi
DELORD0231,CUST6696,Customer_60,P009,Cricket Bat,Sports,8,1900,2026-03-30,Delhi
DELORD0232,CUST2554,Customer_156,P001,Laptop,Electronics,9,58000,2026-01-22,Delhi
DELORD0233,CUST6287,Customer_54,P005,Shoes,Clothing,4,2600,2026-05-05,Delhi
DELORD0234,CUST8938,Customer_131,P010,Football,Sports,6,850,2026-05-27,Delhi
DELORD0235,CUST3275,Customer_105,P009,Cricket Bat,Sports,10,1900,2026-03-18,Delhi
DELORD0236,CUST7915,Customer_162,P008,Novel,Books,7,450,2026-03-17,Delhi
DELORD0237,CUST1985,Customer_116,P009,Cricket Bat,Sports,7,1900,2026-05-16,Delhi
DELORD0238,CUST8324,Customer_163,P009,Cricket Bat,Sports,1,1900,2026-02-26,Delhi
DELORD0239,CUST4423,Customer_8,P001,Laptop,Electronics,6,58000,2026-05-25,Delhi
DELORD0240,CUST1265,Customer_115,P010,Football,Sports,2,850,2026-02-13,Delhi
DELORD0241,CUST7496,Customer_112,P009,Cricket Bat,Sports,1,1900,2026-06-07,Delhi
DELORD0242,CUST6775,Customer_60,P001,Laptop,Electronics,6,58000,2026-05-18,Delhi
DELORD0243,CUST5285,Customer_157,P008,Novel,Books,2,450,2026-04-02,Delhi
DELORD0244,CUST8628,Customer_128,P010,Football,Sports,7,850,2026-06-07,Delhi
DELORD0245,CUST5483,Customer_179,P008,Novel,Books,7,450,2026-06-17,Delhi
DELORD0246,CUST2126,Customer_173,P009,Cricket Bat,Sports,9,1900,2026-05-03,Delhi
DELORD0247,CUST7486,Customer_172,P008,Novel,Books,3,450,2026-05-01,Delhi
DELORD0248,CUST2792,Customer_134,P008,Novel,Books,9,450,2026-02-04,Delhi
DELORD0249,CUST7051,Customer_146,P010,Football,Sports,7,850,2026-03-28,Delhi
DELORD0250,CUST8090,Customer_87,P010,Football,Sports,2,850,2026-03-10,Delhi
DELORD0251,CUST6123,Customer_49,P005,Shoes,Clothing,3,2600,2026-05-18,Delhi
DELORD0252,CUST8246,Customer_169,P001,Laptop,Electronics,4,58000,2026-01-20,Delhi
DELORD0253,CUST6451,Customer_13,P005,Shoes,Clothing,1,2600,2026-04-17,Delhi
DELORD0254,CUST6363,Customer_157,P001,Laptop,Electronics,3,58000,2026-06-06,Delhi
DELORD0255,CUST4253,Customer_89,P008,Novel,Books,2,450,2026-03-06,Delhi
DELORD0256,CUST5396,Customer_112,P008,Novel,Books,6,450,2026-04-29,Delhi
DELORD0257,CUST6548,Customer_164,P001,Laptop,Electronics,6,58000,2026-03-04,Delhi
DELORD0258,CUST3908,Customer_29,P005,Shoes,Clothing,9,2600,2026-04-27,Delhi
DELORD0259,CUST8495,Customer_29,P008,Novel,Books,1,450,2026-04-14,Delhi
DELORD0260,CUST8128,,P010,Football,Sports,8,850,2026-03-12,Delhi
DELORD0261,CUST4136,Customer_81,P001,Laptop,Electronics,5,58000,2026-03-24,Delhi
DELORD0262,CUST3989,Customer_123,P009,Cricket Bat,Sports,5,1900,2026-06-19,Delhi
DELORD0263,CUST1056,Customer_30,P001,Laptop,Electronics,10,58000,2026-04-01,Delhi
DELORD0264,CUST6506,Customer_88,P005,Shoes,Clothing,7,2600,2026-05-30,Delhi
DELORD0265,CUST8732,Customer_134,P009,Cricket Bat,Sports,3,1900,2026-04-05,Delhi
DELORD0266,CUST7944,Customer_155,P001,Laptop,Electronics,8,58000,2026-05-12,Delhi
DELORD0267,CUST4145,Customer_88,P010,Football,Sports,10,850,2026-02-06,Delhi
DELORD0268,CUST9613,Customer_39,P010,Football,Sports,3,850,2026-05-16,Delhi
DELORD0269,CUST8102,Customer_32,P008,Novel,Books,3,450,2026-01-29,Delhi
DELORD0270,CUST1038,Customer_166,P005,Shoes,Clothing,9,2600,2026-03-03,Delhi
DELORD0271,CUST2749,Customer_137,P005,Shoes,Clothing,3,2600,2026-04-03,Delhi
DELORD0272,CUST5353,Customer_155,P005,Shoes,Clothing,1,2600,2026-02-14,Delhi
DELORD0273,CUST1871,Customer_116,P005,Shoes,Clothing,5,2600,2026-03-01,Delhi
DELORD0274,CUST4687,Customer_19,P001,Laptop,Electronics,5,58000,2026-04-04,Delhi
DELORD0275,CUST7672,Customer_50,P001,Laptop,Electronics,2,58000,2026-04-06,Delhi
DELORD0276,CUST5616,Customer_4,P005,Shoes,Clothing,10,2600,2026-06-22,Delhi
DELORD0277,CUST3727,Customer_11,P008,Novel,Books,1,450,2026-05-28,Delhi
DELORD0278,CUST6613,Customer_49,P008,Novel,Books,9,450,2026-06-01,Delhi
DELORD0279,CUST2352,Customer_176,P001,Laptop,Electronics,7,58000,2026-05-11,Delhi
DELORD0280,CUST6821,Customer_35,P008,Novel,Books,7,450,2026-05-24,Delhi
DELORD0281,CUST2292,Customer_73,P005,Shoes,Clothing,10,2600,2026-01-29,Delhi
DELORD0282,CUST5034,Customer_42,P005,Shoes,Clothing,10,2600,2026-03-05,Delhi
DELORD0283,CUST9415,Customer_168,P005,Shoes,Clothing,7,2600,2026-06-18,Delhi
DELORD0284,CUST7331,Customer_157,P010,Football,Sports,2,850,2026-06-25,Delhi
DELORD0285,CUST4659,Customer_78,P008,Novel,Books,2,450,2026-04-16,Delhi
DELORD0286,CUST2524,Customer_71,P005,Shoes,Clothing,8,2600,2026-04-29,Delhi
DELORD0287,CUST3684,Customer_70,P005,Shoes,Clothing,5,2600,2026-02-05,Delhi
DELORD0288,CUST6790,Customer_136,P001,Laptop,Electronics,8,58000,2026-02-10,Delhi
DELORD0289,CUST7059,Customer_147,P008,Novel,Books,10,450,2026-03-12,Delhi
DELORD0290,CUST2954,Customer_104,P009,Cricket Bat,Sports,9,1900,2026-02-08,Delhi
